Classification,Filename,Label
0.009234208,./temp-spectrograms/Foo Fighters - Doll.mogg_fixed.mogg_extract/2.wav.png,nonvocal
1.73E-06,./temp-spectrograms/Foo Fighters - Doll.mogg_fixed.mogg_extract/3.wav.png,nonvocal
0,./temp-spectrograms/Foo Fighters - Doll.mogg_fixed.mogg_extract/4.wav.png,nonvocal
6.45E-06,./temp-spectrograms/Foo Fighters - Doll.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0.000221947,./temp-spectrograms/Foo Fighters - Doll.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.9025034,./temp-spectrograms/Foo Fighters - Doll.mogg_fixed.mogg_extract/7.wav.png,vocal
0.9853918,./temp-spectrograms/Foo Fighters - Doll.mogg_fixed.mogg_extract/8.wav.png,vocal
1.11E-07,./temp-spectrograms/Foo Fighters - Doll.mogg_fixed.mogg_extract/9.wav.png,nonvocal
0,./temp-spectrograms/Foo Fighters - Enough Space.mogg_fixed.mogg_extract/0.wav.png,nonvocal
1.42E-17,./temp-spectrograms/Foo Fighters - Enough Space.mogg_fixed.mogg_extract/1.wav.png,nonvocal
0.06283157,./temp-spectrograms/Foo Fighters - Enough Space.mogg_fixed.mogg_extract/10.wav.png,nonvocal
0,./temp-spectrograms/Foo Fighters - Enough Space.mogg_fixed.mogg_extract/2.wav.png,nonvocal
7.96E-25,./temp-spectrograms/Foo Fighters - Enough Space.mogg_fixed.mogg_extract/3.wav.png,nonvocal
3.21E-16,./temp-spectrograms/Foo Fighters - Enough Space.mogg_fixed.mogg_extract/4.wav.png,nonvocal
0.16118431,./temp-spectrograms/Foo Fighters - Enough Space.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0.01726388,./temp-spectrograms/Foo Fighters - Enough Space.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.9999988,./temp-spectrograms/Foo Fighters - Enough Space.mogg_fixed.mogg_extract/7.wav.png,vocal
1,./temp-spectrograms/Foo Fighters - Enough Space.mogg_fixed.mogg_extract/8.wav.png,vocal
0.08438382,./temp-spectrograms/Foo Fighters - Enough Space.mogg_fixed.mogg_extract/9.wav.png,nonvocal
7.25E-10,./temp-spectrograms/Foo Fighters - Everlong.mogg_fixed.mogg_extract/0.wav.png,nonvocal
4.96E-12,./temp-spectrograms/Foo Fighters - Everlong.mogg_fixed.mogg_extract/1.wav.png,nonvocal
1.07E-07,./temp-spectrograms/Foo Fighters - Everlong.mogg_fixed.mogg_extract/10.wav.png,nonvocal
1.45E-07,./temp-spectrograms/Foo Fighters - Everlong.mogg_fixed.mogg_extract/11.wav.png,nonvocal
0.9950428,./temp-spectrograms/Foo Fighters - Everlong.mogg_fixed.mogg_extract/12.wav.png,vocal
0.9969188,./temp-spectrograms/Foo Fighters - Everlong.mogg_fixed.mogg_extract/13.wav.png,vocal
0.000653211,./temp-spectrograms/Foo Fighters - Everlong.mogg_fixed.mogg_extract/14.wav.png,nonvocal
0.002331713,./temp-spectrograms/Foo Fighters - Everlong.mogg_fixed.mogg_extract/15.wav.png,nonvocal
0.13524805,./temp-spectrograms/Foo Fighters - Everlong.mogg_fixed.mogg_extract/16.wav.png,nonvocal
0.13183214,./temp-spectrograms/Foo Fighters - Everlong.mogg_fixed.mogg_extract/17.wav.png,nonvocal
8.59E-05,./temp-spectrograms/Foo Fighters - Everlong.mogg_fixed.mogg_extract/2.wav.png,nonvocal
8.17E-05,./temp-spectrograms/Foo Fighters - Everlong.mogg_fixed.mogg_extract/3.wav.png,nonvocal
0.001444361,./temp-spectrograms/Foo Fighters - Everlong.mogg_fixed.mogg_extract/4.wav.png,nonvocal
0.001636557,./temp-spectrograms/Foo Fighters - Everlong.mogg_fixed.mogg_extract/5.wav.png,nonvocal
7.97E-05,./temp-spectrograms/Foo Fighters - Everlong.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.037014887,./temp-spectrograms/Foo Fighters - Everlong.mogg_fixed.mogg_extract/7.wav.png,nonvocal
9.20E-07,./temp-spectrograms/Foo Fighters - Everlong.mogg_fixed.mogg_extract/8.wav.png,nonvocal
5.26E-06,./temp-spectrograms/Foo Fighters - Everlong.mogg_fixed.mogg_extract/9.wav.png,nonvocal
5.23E-10,./temp-spectrograms/Foo Fighters - February Stars.mogg_fixed.mogg_extract/0.wav.png,nonvocal
3.03E-09,./temp-spectrograms/Foo Fighters - February Stars.mogg_fixed.mogg_extract/1.wav.png,nonvocal
0.9997489,./temp-spectrograms/Foo Fighters - February Stars.mogg_fixed.mogg_extract/10.wav.png,vocal
0.9999893,./temp-spectrograms/Foo Fighters - February Stars.mogg_fixed.mogg_extract/11.wav.png,vocal
0.99862516,./temp-spectrograms/Foo Fighters - February Stars.mogg_fixed.mogg_extract/12.wav.png,vocal
0.99970156,./temp-spectrograms/Foo Fighters - February Stars.mogg_fixed.mogg_extract/13.wav.png,vocal
1.53E-06,./temp-spectrograms/Foo Fighters - February Stars.mogg_fixed.mogg_extract/2.wav.png,nonvocal
2.35E-06,./temp-spectrograms/Foo Fighters - February Stars.mogg_fixed.mogg_extract/3.wav.png,nonvocal
5.19E-09,./temp-spectrograms/Foo Fighters - February Stars.mogg_fixed.mogg_extract/4.wav.png,nonvocal
5.54E-10,./temp-spectrograms/Foo Fighters - February Stars.mogg_fixed.mogg_extract/5.wav.png,nonvocal
2.15E-06,./temp-spectrograms/Foo Fighters - February Stars.mogg_fixed.mogg_extract/6.wav.png,nonvocal
2.37E-06,./temp-spectrograms/Foo Fighters - February Stars.mogg_fixed.mogg_extract/7.wav.png,nonvocal
0.058715966,./temp-spectrograms/Foo Fighters - February Stars.mogg_fixed.mogg_extract/8.wav.png,nonvocal
3.47E-08,./temp-spectrograms/Foo Fighters - February Stars.mogg_fixed.mogg_extract/9.wav.png,nonvocal
0,"./temp-spectrograms/Foo Fighters - Hey, Johnny Park!.mogg_fixed.mogg_extract/0.wav.png",nonvocal
0.000809399,"./temp-spectrograms/Foo Fighters - Hey, Johnny Park!.mogg_fixed.mogg_extract/1.wav.png",nonvocal
0.020296007,"./temp-spectrograms/Foo Fighters - Hey, Johnny Park!.mogg_fixed.mogg_extract/10.wav.png",nonvocal
6.30E-07,"./temp-spectrograms/Foo Fighters - Hey, Johnny Park!.mogg_fixed.mogg_extract/11.wav.png",nonvocal
0.000757468,"./temp-spectrograms/Foo Fighters - Hey, Johnny Park!.mogg_fixed.mogg_extract/2.wav.png",nonvocal
3.15E-17,"./temp-spectrograms/Foo Fighters - Hey, Johnny Park!.mogg_fixed.mogg_extract/3.wav.png",nonvocal
7.31E-06,"./temp-spectrograms/Foo Fighters - Hey, Johnny Park!.mogg_fixed.mogg_extract/4.wav.png",nonvocal
0,"./temp-spectrograms/Foo Fighters - Hey, Johnny Park!.mogg_fixed.mogg_extract/5.wav.png",nonvocal
1.18E-05,"./temp-spectrograms/Foo Fighters - Hey, Johnny Park!.mogg_fixed.mogg_extract/6.wav.png",nonvocal
5.72E-13,"./temp-spectrograms/Foo Fighters - Hey, Johnny Park!.mogg_fixed.mogg_extract/7.wav.png",nonvocal
1,"./temp-spectrograms/Foo Fighters - Hey, Johnny Park!.mogg_fixed.mogg_extract/8.wav.png",vocal
1,"./temp-spectrograms/Foo Fighters - Hey, Johnny Park!.mogg_fixed.mogg_extract/9.wav.png",vocal
0,./temp-spectrograms/Foo Fighters - I'll Stick Around.mogg_fixed.mogg_extract/0.wav.png,nonvocal
0.00193027,./temp-spectrograms/Foo Fighters - I'll Stick Around.mogg_fixed.mogg_extract/1.wav.png,nonvocal
2.24E-09,./temp-spectrograms/Foo Fighters - I'll Stick Around.mogg_fixed.mogg_extract/10.wav.png,nonvocal
1.46E-09,./temp-spectrograms/Foo Fighters - I'll Stick Around.mogg_fixed.mogg_extract/11.wav.png,nonvocal
0.001899099,./temp-spectrograms/Foo Fighters - I'll Stick Around.mogg_fixed.mogg_extract/2.wav.png,nonvocal
4.73E-05,./temp-spectrograms/Foo Fighters - I'll Stick Around.mogg_fixed.mogg_extract/3.wav.png,nonvocal
0.00061831,./temp-spectrograms/Foo Fighters - I'll Stick Around.mogg_fixed.mogg_extract/4.wav.png,nonvocal
0.000189856,./temp-spectrograms/Foo Fighters - I'll Stick Around.mogg_fixed.mogg_extract/5.wav.png,nonvocal
1.40E-19,./temp-spectrograms/Foo Fighters - I'll Stick Around.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0,./temp-spectrograms/Foo Fighters - I'll Stick Around.mogg_fixed.mogg_extract/7.wav.png,nonvocal
0.9999963,./temp-spectrograms/Foo Fighters - I'll Stick Around.mogg_fixed.mogg_extract/8.wav.png,vocal
0.9999958,./temp-spectrograms/Foo Fighters - I'll Stick Around.mogg_fixed.mogg_extract/9.wav.png,vocal
5.24E-23,./temp-spectrograms/Foo Fighters - Learn To Fly.mogg_fixed.mogg_extract/0.wav.png,nonvocal
2.79E-21,./temp-spectrograms/Foo Fighters - Learn To Fly.mogg_fixed.mogg_extract/1.wav.png,nonvocal
1,./temp-spectrograms/Foo Fighters - Learn To Fly.mogg_fixed.mogg_extract/10.wav.png,vocal
1.70E-05,./temp-spectrograms/Foo Fighters - Learn To Fly.mogg_fixed.mogg_extract/11.wav.png,nonvocal
6.43E-05,./temp-spectrograms/Foo Fighters - Learn To Fly.mogg_fixed.mogg_extract/12.wav.png,nonvocal
0.986986,./temp-spectrograms/Foo Fighters - Learn To Fly.mogg_fixed.mogg_extract/13.wav.png,vocal
0.9830016,./temp-spectrograms/Foo Fighters - Learn To Fly.mogg_fixed.mogg_extract/14.wav.png,vocal
0.101071514,./temp-spectrograms/Foo Fighters - Learn To Fly.mogg_fixed.mogg_extract/2.wav.png,nonvocal
0.101481594,./temp-spectrograms/Foo Fighters - Learn To Fly.mogg_fixed.mogg_extract/3.wav.png,nonvocal
0.03013212,./temp-spectrograms/Foo Fighters - Learn To Fly.mogg_fixed.mogg_extract/4.wav.png,nonvocal
0.017430745,./temp-spectrograms/Foo Fighters - Learn To Fly.mogg_fixed.mogg_extract/5.wav.png,nonvocal
2.36E-20,./temp-spectrograms/Foo Fighters - Learn To Fly.mogg_fixed.mogg_extract/6.wav.png,nonvocal
9.48E-06,./temp-spectrograms/Foo Fighters - Learn To Fly.mogg_fixed.mogg_extract/7.wav.png,nonvocal
0.000201972,./temp-spectrograms/Foo Fighters - Learn To Fly.mogg_fixed.mogg_extract/8.wav.png,nonvocal
1,./temp-spectrograms/Foo Fighters - Learn To Fly.mogg_fixed.mogg_extract/9.wav.png,vocal
6.34E-19,./temp-spectrograms/Foo Fighters - Lonely As You.mogg_fixed.mogg_extract/0.wav.png,nonvocal
1.68E-17,./temp-spectrograms/Foo Fighters - Lonely As You.mogg_fixed.mogg_extract/1.wav.png,nonvocal
0.99999523,./temp-spectrograms/Foo Fighters - Lonely As You.mogg_fixed.mogg_extract/10.wav.png,vocal
0.016163416,./temp-spectrograms/Foo Fighters - Lonely As You.mogg_fixed.mogg_extract/11.wav.png,nonvocal
0.01988371,./temp-spectrograms/Foo Fighters - Lonely As You.mogg_fixed.mogg_extract/12.wav.png,nonvocal
7.35E-12,./temp-spectrograms/Foo Fighters - Lonely As You.mogg_fixed.mogg_extract/2.wav.png,nonvocal
1.07E-12,./temp-spectrograms/Foo Fighters - Lonely As You.mogg_fixed.mogg_extract/3.wav.png,nonvocal
1.02E-06,./temp-spectrograms/Foo Fighters - Lonely As You.mogg_fixed.mogg_extract/4.wav.png,nonvocal
2.34E-10,./temp-spectrograms/Foo Fighters - Lonely As You.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0,./temp-spectrograms/Foo Fighters - Lonely As You.mogg_fixed.mogg_extract/6.wav.png,nonvocal
8.03E-05,./temp-spectrograms/Foo Fighters - Lonely As You.mogg_fixed.mogg_extract/7.wav.png,nonvocal
2.17E-06,./temp-spectrograms/Foo Fighters - Lonely As You.mogg_fixed.mogg_extract/8.wav.png,nonvocal
0.99999774,./temp-spectrograms/Foo Fighters - Lonely As You.mogg_fixed.mogg_extract/9.wav.png,vocal
0,./temp-spectrograms/Foo Fighters - Long Road To Ruin.mogg_fixed.mogg_extract/0.wav.png,nonvocal
2.20E-07,./temp-spectrograms/Foo Fighters - Long Road To Ruin.mogg_fixed.mogg_extract/1.wav.png,nonvocal
6.96E-07,./temp-spectrograms/Foo Fighters - Long Road To Ruin.mogg_fixed.mogg_extract/10.wav.png,nonvocal
0.000977929,./temp-spectrograms/Foo Fighters - Long Road To Ruin.mogg_fixed.mogg_extract/11.wav.png,nonvocal
0.000649854,./temp-spectrograms/Foo Fighters - Long Road To Ruin.mogg_fixed.mogg_extract/12.wav.png,nonvocal
2.01E-27,./temp-spectrograms/Foo Fighters - Long Road To Ruin.mogg_fixed.mogg_extract/2.wav.png,nonvocal
7.15E-15,./temp-spectrograms/Foo Fighters - Long Road To Ruin.mogg_fixed.mogg_extract/3.wav.png,nonvocal
7.08E-17,./temp-spectrograms/Foo Fighters - Long Road To Ruin.mogg_fixed.mogg_extract/4.wav.png,nonvocal
4.99E-08,./temp-spectrograms/Foo Fighters - Long Road To Ruin.mogg_fixed.mogg_extract/5.wav.png,nonvocal
1.98E-07,./temp-spectrograms/Foo Fighters - Long Road To Ruin.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.99999845,./temp-spectrograms/Foo Fighters - Long Road To Ruin.mogg_fixed.mogg_extract/7.wav.png,vocal
0.99999857,./temp-spectrograms/Foo Fighters - Long Road To Ruin.mogg_fixed.mogg_extract/8.wav.png,vocal
1.15E-08,./temp-spectrograms/Foo Fighters - Long Road To Ruin.mogg_fixed.mogg_extract/9.wav.png,nonvocal
7.61E-26,./temp-spectrograms/Frankie Goes To Hollywood - Relax.mogg_fixed.mogg_extract/0.wav.png,nonvocal
8.06E-26,./temp-spectrograms/Frankie Goes To Hollywood - Relax.mogg_fixed.mogg_extract/1.wav.png,nonvocal
0.99999845,./temp-spectrograms/Frankie Goes To Hollywood - Relax.mogg_fixed.mogg_extract/10.wav.png,vocal
0.9999969,./temp-spectrograms/Frankie Goes To Hollywood - Relax.mogg_fixed.mogg_extract/11.wav.png,vocal
0.7464456,./temp-spectrograms/Frankie Goes To Hollywood - Relax.mogg_fixed.mogg_extract/12.wav.png,vocal
0.6185388,./temp-spectrograms/Frankie Goes To Hollywood - Relax.mogg_fixed.mogg_extract/13.wav.png,vocal
0.17626263,./temp-spectrograms/Frankie Goes To Hollywood - Relax.mogg_fixed.mogg_extract/14.wav.png,nonvocal
0.18706396,./temp-spectrograms/Frankie Goes To Hollywood - Relax.mogg_fixed.mogg_extract/15.wav.png,nonvocal
5.59E-10,./temp-spectrograms/Frankie Goes To Hollywood - Relax.mogg_fixed.mogg_extract/2.wav.png,nonvocal
5.36E-10,./temp-spectrograms/Frankie Goes To Hollywood - Relax.mogg_fixed.mogg_extract/3.wav.png,nonvocal
0.000148121,./temp-spectrograms/Frankie Goes To Hollywood - Relax.mogg_fixed.mogg_extract/4.wav.png,nonvocal
0.00026416,./temp-spectrograms/Frankie Goes To Hollywood - Relax.mogg_fixed.mogg_extract/5.wav.png,nonvocal
1.41E-06,./temp-spectrograms/Frankie Goes To Hollywood - Relax.mogg_fixed.mogg_extract/6.wav.png,nonvocal
3.31E-06,./temp-spectrograms/Frankie Goes To Hollywood - Relax.mogg_fixed.mogg_extract/7.wav.png,nonvocal
0.03049122,./temp-spectrograms/Frankie Goes To Hollywood - Relax.mogg_fixed.mogg_extract/8.wav.png,nonvocal
0.015634635,./temp-spectrograms/Frankie Goes To Hollywood - Relax.mogg_fixed.mogg_extract/9.wav.png,nonvocal
7.77E-07,./temp-spectrograms/Franz Ferdinand - Take Me Out.mogg_fixed.mogg_extract/0.wav.png,nonvocal
5.18E-09,./temp-spectrograms/Franz Ferdinand - Take Me Out.mogg_fixed.mogg_extract/1.wav.png,nonvocal
0.99705505,./temp-spectrograms/Franz Ferdinand - Take Me Out.mogg_fixed.mogg_extract/10.wav.png,vocal
0.9970079,./temp-spectrograms/Franz Ferdinand - Take Me Out.mogg_fixed.mogg_extract/11.wav.png,vocal
0.061499916,./temp-spectrograms/Franz Ferdinand - Take Me Out.mogg_fixed.mogg_extract/12.wav.png,nonvocal
0.025309905,./temp-spectrograms/Franz Ferdinand - Take Me Out.mogg_fixed.mogg_extract/13.wav.png,nonvocal
1.28E-09,./temp-spectrograms/Franz Ferdinand - Take Me Out.mogg_fixed.mogg_extract/2.wav.png,nonvocal
1.17E-09,./temp-spectrograms/Franz Ferdinand - Take Me Out.mogg_fixed.mogg_extract/3.wav.png,nonvocal
1.08E-11,./temp-spectrograms/Franz Ferdinand - Take Me Out.mogg_fixed.mogg_extract/4.wav.png,nonvocal
3.23E-12,./temp-spectrograms/Franz Ferdinand - Take Me Out.mogg_fixed.mogg_extract/5.wav.png,nonvocal
1.04E-07,./temp-spectrograms/Franz Ferdinand - Take Me Out.mogg_fixed.mogg_extract/6.wav.png,nonvocal
1.01E-07,./temp-spectrograms/Franz Ferdinand - Take Me Out.mogg_fixed.mogg_extract/7.wav.png,nonvocal
0.09630749,./temp-spectrograms/Franz Ferdinand - Take Me Out.mogg_fixed.mogg_extract/8.wav.png,nonvocal
0.13272236,./temp-spectrograms/Franz Ferdinand - Take Me Out.mogg_fixed.mogg_extract/9.wav.png,nonvocal
0,./temp-spectrograms/Free - All Right Now.mogg_fixed.mogg_extract/0.wav.png,nonvocal
0,./temp-spectrograms/Free - All Right Now.mogg_fixed.mogg_extract/1.wav.png,nonvocal
0,./temp-spectrograms/Free - All Right Now.mogg_fixed.mogg_extract/2.wav.png,nonvocal
0.8517765,./temp-spectrograms/Free - All Right Now.mogg_fixed.mogg_extract/3.wav.png,vocal
0.631129,./temp-spectrograms/Free - All Right Now.mogg_fixed.mogg_extract/4.wav.png,vocal
0.99898,./temp-spectrograms/Free - All Right Now.mogg_fixed.mogg_extract/5.wav.png,vocal
0.15085474,./temp-spectrograms/Free - All Right Now.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.49407488,./temp-spectrograms/Free - All Right Now.mogg_fixed.mogg_extract/7.wav.png,nonvocal
0.053578854,./temp-spectrograms/Free - All Right Now.mogg_fixed.mogg_extract/8.wav.png,nonvocal
0.10827102,./temp-spectrograms/Free - All Right Now.mogg_fixed.mogg_extract/9.wav.png,nonvocal
0,./temp-spectrograms/Freezepop - Brainpower.mogg_fixed.mogg_extract/0.wav.png,nonvocal
1.90E-09,./temp-spectrograms/Freezepop - Brainpower.mogg_fixed.mogg_extract/1.wav.png,nonvocal
1,./temp-spectrograms/Freezepop - Brainpower.mogg_fixed.mogg_extract/10.wav.png,vocal
1,./temp-spectrograms/Freezepop - Brainpower.mogg_fixed.mogg_extract/11.wav.png,vocal
6.82E-17,./temp-spectrograms/Freezepop - Brainpower.mogg_fixed.mogg_extract/2.wav.png,nonvocal
2.87E-22,./temp-spectrograms/Freezepop - Brainpower.mogg_fixed.mogg_extract/3.wav.png,nonvocal
0,./temp-spectrograms/Freezepop - Brainpower.mogg_fixed.mogg_extract/4.wav.png,nonvocal
0,./temp-spectrograms/Freezepop - Brainpower.mogg_fixed.mogg_extract/5.wav.png,nonvocal
1.60E-11,./temp-spectrograms/Freezepop - Brainpower.mogg_fixed.mogg_extract/6.wav.png,nonvocal
1.35E-08,./temp-spectrograms/Freezepop - Brainpower.mogg_fixed.mogg_extract/7.wav.png,nonvocal
0.021619514,./temp-spectrograms/Freezepop - Brainpower.mogg_fixed.mogg_extract/8.wav.png,nonvocal
0.034685303,./temp-spectrograms/Freezepop - Brainpower.mogg_fixed.mogg_extract/9.wav.png,nonvocal
6.99E-38,./temp-spectrograms/Freezepop - Sprode.mogg_fixed.mogg_extract/0.wav.png,nonvocal
1.09E-33,./temp-spectrograms/Freezepop - Sprode.mogg_fixed.mogg_extract/1.wav.png,nonvocal
9.55E-16,./temp-spectrograms/Freezepop - Sprode.mogg_fixed.mogg_extract/2.wav.png,nonvocal
3.22E-12,./temp-spectrograms/Freezepop - Sprode.mogg_fixed.mogg_extract/3.wav.png,nonvocal
0.096396275,./temp-spectrograms/Freezepop - Sprode.mogg_fixed.mogg_extract/4.wav.png,nonvocal
0.15628187,./temp-spectrograms/Freezepop - Sprode.mogg_fixed.mogg_extract/5.wav.png,nonvocal
1,./temp-spectrograms/Freezepop - Sprode.mogg_fixed.mogg_extract/6.wav.png,vocal
1,./temp-spectrograms/Freezepop - Sprode.mogg_fixed.mogg_extract/7.wav.png,vocal
0.01275765,./temp-spectrograms/Freezepop - Sprode.mogg_fixed.mogg_extract/8.wav.png,nonvocal
0.013107323,./temp-spectrograms/Freezepop - Sprode.mogg_fixed.mogg_extract/9.wav.png,nonvocal
6.63E-20,./temp-spectrograms/Garbage - I Think I'm Paranoid.mogg_fixed.mogg_extract/0.wav.png,nonvocal
1.36E-05,./temp-spectrograms/Garbage - I Think I'm Paranoid.mogg_fixed.mogg_extract/1.wav.png,nonvocal
1.49E-10,./temp-spectrograms/Garbage - I Think I'm Paranoid.mogg_fixed.mogg_extract/10.wav.png,nonvocal
1.36E-12,./temp-spectrograms/Garbage - I Think I'm Paranoid.mogg_fixed.mogg_extract/11.wav.png,nonvocal
8.44E-05,./temp-spectrograms/Garbage - I Think I'm Paranoid.mogg_fixed.mogg_extract/2.wav.png,nonvocal
0.000413124,./temp-spectrograms/Garbage - I Think I'm Paranoid.mogg_fixed.mogg_extract/3.wav.png,nonvocal
0.000136045,./temp-spectrograms/Garbage - I Think I'm Paranoid.mogg_fixed.mogg_extract/4.wav.png,nonvocal
0,./temp-spectrograms/Garbage - I Think I'm Paranoid.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0.00103908,./temp-spectrograms/Garbage - I Think I'm Paranoid.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.000263089,./temp-spectrograms/Garbage - I Think I'm Paranoid.mogg_fixed.mogg_extract/7.wav.png,nonvocal
1,./temp-spectrograms/Garbage - I Think I'm Paranoid.mogg_fixed.mogg_extract/8.wav.png,vocal
1,./temp-spectrograms/Garbage - I Think I'm Paranoid.mogg_fixed.mogg_extract/9.wav.png,vocal
2.36E-32,./temp-spectrograms/Garbage - Only Happy When It Rains.mogg_fixed.mogg_extract/0.wav.png,nonvocal
0.000364438,./temp-spectrograms/Garbage - Only Happy When It Rains.mogg_fixed.mogg_extract/1.wav.png,nonvocal
7.59E-17,./temp-spectrograms/Garbage - Only Happy When It Rains.mogg_fixed.mogg_extract/2.wav.png,nonvocal
7.97E-17,./temp-spectrograms/Garbage - Only Happy When It Rains.mogg_fixed.mogg_extract/3.wav.png,nonvocal
0.028258769,./temp-spectrograms/Garbage - Only Happy When It Rains.mogg_fixed.mogg_extract/4.wav.png,nonvocal
0.018777745,./temp-spectrograms/Garbage - Only Happy When It Rains.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0,./temp-spectrograms/Garbage - Only Happy When It Rains.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.05349572,./temp-spectrograms/Garbage - Only Happy When It Rains.mogg_fixed.mogg_extract/7.wav.png,nonvocal
0.09782628,./temp-spectrograms/Garbage - Only Happy When It Rains.mogg_fixed.mogg_extract/8.wav.png,nonvocal
0,./temp-spectrograms/Garbage - Why Do You Love Me.mogg_fixed.mogg_extract/0.wav.png,nonvocal
5.25E-08,./temp-spectrograms/Garbage - Why Do You Love Me.mogg_fixed.mogg_extract/1.wav.png,nonvocal
5.14E-06,./temp-spectrograms/Garbage - Why Do You Love Me.mogg_fixed.mogg_extract/10.wav.png,nonvocal
0.000118424,./temp-spectrograms/Garbage - Why Do You Love Me.mogg_fixed.mogg_extract/11.wav.png,nonvocal
3.07E-07,./temp-spectrograms/Garbage - Why Do You Love Me.mogg_fixed.mogg_extract/2.wav.png,nonvocal
4.46E-14,./temp-spectrograms/Garbage - Why Do You Love Me.mogg_fixed.mogg_extract/3.wav.png,nonvocal
1.92E-10,./temp-spectrograms/Garbage - Why Do You Love Me.mogg_fixed.mogg_extract/4.wav.png,nonvocal
